id;jobid;campaignid;storeid;storeinstanceid;customerid;phonenumber;scheduledat;sendat;status;message;response;createdat;createdby;updatedat;updatedby
951;951;180;LZHJ55P0CV;VYJ5YI00;963;5.561.951.874.041,00;2025-07-20 15:54:00;Não informado;1970-01-01 00:00:00.000000001;Animi neque quibusdam ea odit assumenda dicta corrupti dolor illum.;Não informado;2025-07-20 14:43:00;Não informado;2025-07-20 21:57:00;Não informado
3021;3021;919;PZ7MP2PG39;CP5GMTK4;394;5.584.996.821.403,00;2025-07-20 19:37:00;;1970-01-01 00:00:00.000000002;Impedit maiores cumque adipisci cum dicta cum repellendus.;Praesentium quis accusamus culpa facere beatae maxime accusamus minima.;2025-07-20 12:13:00;Não informado;2025-07-21 02:09:00;Não informado
1186;1186;68;8ILAYSVU8G;EGFLBNH2;870;5.511.939.329.310,00;2025-07-20 19:57:00;;1970-01-01 00:00:00.000000004;Velit consequuntur sequi a provident iure consectetur explicabo totam.;Não informado;2025-07-20 06:57:00;Não informado;2025-07-20 15:27:00;Não informado
2693;2693;969;985WZT56S8;22CQRJWP;563;5.571.923.139.552,00;2025-07-20 22:09:00;;1970-01-01 00:00:00.000000003;Itaque cum unde officia quo mollitia voluptate dignissimos.;Optio voluptatum repellat repellendus illo.;2025-07-20 07:16:00;Não informado;2025-07-20 07:46:00;Não informado
745;745;1392;G42GPZXW66;OR3BYXYJ;901;5.581.990.537.555,00;2025-07-20 23:10:00;;1970-01-01 00:00:00.000000005;Fuga amet exercitationem quia corrupti quo vero inventore aliquid.;Laudantium magnam modi veritatis eveniet.;2025-07-20 19:43:00;Não informado;2025-07-21 15:20:00;Não informado
2283;2283;1844;C3MWIBHJ3D;9A6KAQ8S;81;5.531.940.424.252,00;2025-07-21 00:50:00;Não informado;1970-01-01 00:00:00.000000001;Veniam aut natus expedita consequuntur officiis nulla minima eveniet architecto repellendus facilis aliquid eum.;Sapiente error expedita ad provident consequuntur.;2025-07-20 14:28:00;Não informado;2025-07-21 01:55:00;Não informado
3792;3792;103;UM6055E275;75U0WZGC;773;5.541.914.400.465,00;2025-07-21 01:24:00;;1970-01-01 00:00:00.000000004;Labore ipsa suscipit adipisci quisquam tempora rerum corporis.;Não informado;2025-07-20 20:15:00;Não informado;2025-07-21 04:16:00;Não informado
1289;1289;573;7MYC9NOVHZ;JIKQSJZI;498;5.581.900.432.569,00;2025-07-21 01:30:00;;1970-01-01 00:00:00.000000002;Nam assumenda cumque voluptate veritatis delectus excepturi officia cumque amet molestias molestiae.;Não informado;2025-07-21 00:04:00;Não informado;2025-07-21 01:12:00;Não informado
1978;1978;374;BFYF9WTR0H;42HKM5WJ;801;5.541.938.608.864,00;2025-07-21 01:53:00;;1970-01-01 00:00:00.000000002;Quam odit error laboriosam quos soluta magnam consequuntur aut.;Não informado;2025-07-20 02:47:00;Não informado;2025-07-21 06:07:00;Não informado
2296;2296;1370;ZGP6D343F6;ZI0CXUWC;394;5.584.996.821.403,00;2025-07-21 02:19:00;;1970-01-01 00:00:00.000000005;Ut dignissimos officia neque sint cumque assumenda error fugit fugit consequuntur modi quam magni laboriosam rerum.;Dicta quisquam ad labore sequi laboriosam cum neque rerum.;2025-07-20 05:48:00;Não informado;2025-07-21 01:40:00;Não informado
3882;3882;299;OA00S8MJO3;6NCQ79GV;461;5.511.981.228.264,00;2025-07-21 06:10:00;Não informado;1970-01-01 00:00:00.000000001;Minima optio deleniti ad labore temporibus unde assumenda hic saepe tempore magnam.;Não informado;2025-07-20 08:34:00;Não informado;2025-07-20 17:46:00;Não informado
2486;2486;1094;LEPYUIXQEW;CHV9HVCL;974;5.521.943.438.401,00;2025-07-21 09:04:00;;1970-01-01 00:00:00.000000003;Consectetur iste ullam possimus rem excepturi distinctio et rerum nisi magnam provident nesciunt.;Não informado;2025-07-20 21:47:00;Não informado;2025-07-21 17:00:00;Não informado
3341;3341;1854;D2UZR4Y8A5;VKUA46YH;555;5.531.989.632.373,00;2025-07-21 09:40:00;Não informado;1970-01-01 00:00:00.000000001;Nulla laboriosam illo nemo sint repudiandae eaque fuga nam ipsam dicta cumque ducimus quia.;Et saepe repellat necessitatibus nobis eos porro necessitatibus debitis voluptate eum.;2025-07-20 20:58:00;Não informado;2025-07-21 17:39:00;Não informado
3384;3384;1672;METPCTKN9O;0W2VBOR8;317;5.581.916.105.947,00;2025-07-21 13:01:00;Não informado;1970-01-01 00:00:00.000000001;Laudantium expedita non vitae blanditiis cumque sit nobis molestiae reiciendis porro.;Não informado;2025-07-21 12:39:00;Não informado;2025-07-22 03:33:00;Não informado
3164;3164;1834;Z6DAHGHDAR;S5S7CN69;870;5.511.939.329.310,00;2025-07-21 13:09:00;;1970-01-01 00:00:00.000000004;Tempore nostrum eum quos quas omnis dignissimos.;Não informado;2025-07-21 08:19:00;Não informado;2025-07-21 11:13:00;Não informado
4258;4258;485;NUZDANU3EC;5OQ42S2A;160;5.521.966.356.839,00;2025-07-21 13:45:00;;1970-01-01 00:00:00.000000003;Dolor adipisci dolorum modi id atque natus est nobis assumenda dicta.;Eum vitae possimus cupiditate repellendus suscipit reprehenderit vitae.;2025-07-20 23:17:00;Não informado;2025-07-21 06:21:00;Não informado
4536;4536;1276;QSUY7CUWWW;TQ6X156H;963;5.561.951.874.041,00;2025-07-21 16:22:00;Não informado;1970-01-01 00:00:00.000000001;Quod repellendus quod quo tempora reprehenderit officiis deleniti dicta similique corporis fuga est magni.;Não informado;2025-07-20 22:55:00;Não informado;2025-07-21 09:27:00;Não informado
4514;4514;549;WTJQ8455TP;Y6M5HV41;121;5.541.928.860.814,00;2025-07-21 19:20:00;;1970-01-01 00:00:00.000000002;Veritatis eius itaque sed cupiditate sed pariatur consectetur suscipit ut nesciunt.;Repellendus quod molestiae cum iusto impedit.;2025-07-21 00:54:00;Não informado;2025-07-21 06:26:00;Não informado
233;233;1931;G35L25PAWK;O3HDZ4OI;450;5.551.910.763.975,00;2025-07-21 19:45:00;Não informado;1970-01-01 00:00:00.000000001;Beatae maxime molestiae labore rem fuga dignissimos placeat inventore laudantium fuga delectus nemo.;Não informado;2025-07-21 01:46:00;Não informado;2025-07-21 17:31:00;Não informado
3338;3338;1328;1Q4K9EOWWI;GXKJ4U7R;991;5.511.929.461.099,00;2025-07-21 19:59:00;;1970-01-01 00:00:00.000000003;Assumenda mollitia architecto labore autem ullam ipsum.;Earum quod enim beatae laudantium ipsa quam voluptatibus.;2025-07-21 18:57:00;Não informado;2025-07-23 03:36:00;Não informado
4710;4710;107;BW16DGTDLM;N9JMIEOM;328;5.551.958.535.561,00;2025-07-21 22:22:00;;1970-01-01 00:00:00.000000005;Labore blanditiis neque cupiditate ex sequi eius eveniet soluta porro praesentium deserunt.;Não informado;2025-07-21 06:17:00;Não informado;2025-07-21 13:52:00;Não informado
1811;1811;1534;CBNRT73588;GY1RFZ1H;25;5.581.975.147.386,00;2025-07-22 01:16:00;;1970-01-01 00:00:00.000000005;Modi iure dolorem repellat quis rem nisi provident.;Não informado;2025-07-21 05:37:00;Não informado;2025-07-21 10:33:00;Não informado
2752;2752;845;6W83OZYLQI;UAGLU5UR;747;5.571.986.671.526,00;2025-07-22 07:34:00;;1970-01-01 00:00:00.000000004;Laboriosam aspernatur repellendus repudiandae culpa maxime placeat delectus facere voluptatem nostrum.;Não informado;2025-07-21 08:35:00;Não informado;2025-07-21 18:33:00;Não informado
151;151;1191;6UCCR5IKJS;T3H2VXR8;515;5.571.962.458.543,00;2025-07-22 08:01:00;Não informado;1970-01-01 00:00:00.000000001;Impedit nemo commodi exercitationem reprehenderit quas dolore consectetur facilis iste error quis.;Não informado;2025-07-21 14:34:00;Não informado;2025-07-22 16:17:00;Não informado
3404;3404;776;SO3Q90BIBG;29F8NYW8;651;5.521.962.817.072,00;2025-07-22 08:22:00;;1970-01-01 00:00:00.000000003;Excepturi dolorum eligendi quisquam quo animi aliquam asperiores deserunt cupiditate rem amet.;Não informado;2025-07-22 06:43:00;Não informado;2025-07-22 17:53:00;Não informado
2010;2010;1314;U9HAGFV7G2;GPIE4G4X;325;5.581.936.091.805,00;2025-07-22 08:31:00;;1970-01-01 00:00:00.000000005;Doloremque placeat perferendis quidem quas iusto exercitationem quod animi rem amet excepturi iusto mollitia vero.;Não informado;2025-07-21 23:45:00;Não informado;2025-07-23 04:14:00;Não informado
2895;2895;1292;0K7ZD1PMJN;QMFEI823;403;5.561.927.199.807,00;2025-07-22 10:49:00;;1970-01-01 00:00:00.000000002;Tempora porro quo molestiae fugiat rerum reprehenderit.;Não informado;2025-07-21 17:39:00;Não informado;2025-07-23 00:52:00;Não informado
4708;4708;1287;28QQCIKAXZ;PPAVQ46Q;660;5.561.922.226.791,00;2025-07-22 11:34:00;Não informado;1970-01-01 00:00:00.000000006;Dignissimos pariatur nesciunt voluptatum ex dolorem fuga mollitia aut.;Não informado;2025-07-21 18:32:00;Não informado;2025-07-23 00:25:00;Não informado
964;964;1174;M5HT2IQNWY;DFFTTQ74;46;5.521.963.897.116,00;2025-07-22 16:31:00;;1970-01-01 00:00:00.000000003;Quas facere fugiat perspiciatis aspernatur aspernatur modi quisquam vel fugit pariatur velit molestias ratione non fugit.;Consequatur culpa saepe provident deserunt cumque cupiditate id illum dolor.;2025-07-22 00:41:00;Não informado;2025-07-22 12:36:00;Não informado
1525;1525;1879;4K61V0QI54;TUOYTZW6;650;5.511.949.086.469,00;2025-07-22 23:56:00;;1970-01-01 00:00:00.000000003;Illum magni vel accusamus sunt quidem assumenda ullam quidem distinctio.;Não informado;2025-07-22 21:21:00;Não informado;2025-07-23 21:58:00;Não informado
3647;3647;650;LIC5LS3VPE;4GTIG54L;107;5.551.990.976.146,00;2025-07-23 00:02:00;;1970-01-01 00:00:00.000000002;Vel inventore alias fugiat quos quidem aspernatur recusandae enim porro consequatur omnis optio voluptatibus.;Quaerat provident voluptate facere animi illo vitae sequi.;2025-07-22 23:23:00;Não informado;2025-07-24 05:45:00;Não informado
3100;3100;1508;FU2CF6YRDI;JH820OPW;131;5.581.968.389.573,00;2025-07-23 07:19:00;Não informado;1970-01-01 00:00:00.000000006;Velit voluptatem maxime eveniet harum saepe mollitia impedit expedita incidunt modi deleniti natus nemo perferendis.;Não informado;2025-07-22 12:34:00;Não informado;2025-07-23 13:52:00;Não informado
2193;2193;1000;BKZCFDKBEG;T1RXNP3G;862;5.561.976.616.885,00;2025-07-23 07:50:00;Não informado;1970-01-01 00:00:00.000000001;Odit molestias beatae odio similique odit quas perspiciatis nemo voluptates deserunt quaerat.;Não informado;2025-07-22 14:52:00;Não informado;2025-07-23 08:13:00;Não informado
3536;3536;53;E2CDQVAHR6;7GXSFMM8;836;5.551.962.313.932,00;2025-07-23 07:57:00;;1970-01-01 00:00:00.000000005;Praesentium libero expedita adipisci autem cumque nihil similique dignissimos voluptatum ex amet illum est inventore saepe.;Não informado;2025-07-22 21:59:00;Não informado;2025-07-23 11:29:00;Não informado
2086;2086;1595;FSR8VEAJBW;OKMMVSL1;995;5.531.904.119.851,00;2025-07-23 09:21:00;;1970-01-01 00:00:00.000000005;Suscipit neque recusandae labore impedit aliquid ea aut alias.;Molestiae necessitatibus pariatur veritatis veniam minima.;2025-07-22 11:33:00;Não informado;2025-07-23 18:51:00;Não informado
1193;1193;1739;GND3P22LEC;VQ2HGDXY;879;5.541.940.459.618,00;2025-07-23 11:56:00;;1970-01-01 00:00:00.000000003;Vitae nam quaerat maxime quibusdam nisi eos explicabo ratione asperiores.;Não informado;2025-07-23 09:18:00;Não informado;2025-07-24 04:29:00;Não informado
2315;2315;1849;2174G53N3K;W6RK64LT;690;5.531.990.088.190,00;2025-07-23 14:00:00;;1970-01-01 00:00:00.000000004;Porro perspiciatis maiores iste culpa ullam aut quo atque sit ullam.;Não informado;2025-07-23 05:53:00;Não informado;2025-07-23 14:36:00;Não informado
2025;2025;804;LG4L1CFB5B;PM9H30RF;749;5.541.994.652.048,00;2025-07-23 14:46:00;;1970-01-01 00:00:00.000000004;Alias veniam adipisci vitae id dolor perspiciatis commodi.;Não informado;2025-07-23 12:59:00;Não informado;2025-07-23 21:43:00;Não informado
1258;1258;396;VWD8TCQE2I;72WXV8OM;139;5.571.929.444.102,00;2025-07-23 15:05:00;;1970-01-01 00:00:00.000000004;Nam quia magnam id quidem facere distinctio harum ad.;Não informado;2025-07-23 06:50:00;Não informado;2025-07-23 11:19:00;Não informado
872;872;1488;OX1HKZAHMZ;8GB69ZR4;723;5.561.973.041.321,00;2025-07-23 16:48:00;;1970-01-01 00:00:00.000000003;Illum alias assumenda saepe est dolorum ipsam aut.;Não informado;2025-07-22 18:39:00;Não informado;2025-07-22 22:29:00;Não informado
2208;2208;758;Z13D39OC48;2WF80ERM;152;5.511.990.759.207,00;2025-07-23 18:03:00;;1970-01-01 00:00:00.000000003;Culpa quisquam necessitatibus perspiciatis rem autem sint in consectetur unde ducimus esse eligendi cum dolor deserunt.;Illum libero reprehenderit commodi quos dolorem voluptatibus atque voluptatem ipsa.;2025-07-23 13:46:00;Não informado;2025-07-24 19:45:00;Não informado
3819;3819;223;6BCD2ZT9RC;H1RWZQHM;605;5.581.925.647.896,00;2025-07-23 18:38:00;;1970-01-01 00:00:00.000000005;In hic earum doloremque officiis consequuntur quis repudiandae pariatur explicabo consequatur odit tenetur corporis voluptatem.;Não informado;2025-07-23 08:22:00;Não informado;2025-07-24 12:35:00;Não informado
158;158;878;3TSN7OQCHL;I9GFBHIZ;71;5.581.984.633.068,00;2025-07-23 18:45:00;Não informado;1970-01-01 00:00:00.000000001;Expedita qui dolorem tenetur tempora quae consectetur.;Não informado;2025-07-23 05:36:00;Não informado;2025-07-23 10:10:00;Não informado
1844;1844;212;5EP207X7O9;UQTD99UJ;338;5.551.996.458.564,00;2025-07-23 19:14:00;;1970-01-01 00:00:00.000000004;Et laudantium sunt ipsum aliquam illo eligendi officia cumque nisi magni.;Não informado;2025-07-23 03:02:00;Não informado;2025-07-23 08:21:00;Não informado
2554;2554;1596;0V21PIN8J2;DW9F92UR;861;5.521.915.627.983,00;2025-07-23 21:20:00;;1970-01-01 00:00:00.000000005;Voluptate officia maiores mollitia enim eius quod optio porro dicta ullam consequuntur.;Officia qui iste provident aspernatur totam minima sint.;2025-07-23 04:32:00;Não informado;2025-07-24 09:38:00;Não informado
2744;2744;729;NC8XLQSR98;VF76KNLC;64;5.521.990.222.796,00;2025-07-23 21:41:00;Não informado;1970-01-01 00:00:00.000000006;Sunt minima enim atque quis reiciendis totam quos voluptate dicta consequatur minus maiores ipsa nemo at.;Não informado;2025-07-23 11:30:00;Não informado;2025-07-24 14:12:00;Não informado
4114;4114;116;XF856K3YPA;V6X92K4D;4;5.584.965.840.363,00;2025-07-23 23:58:00;;1970-01-01 00:00:00.000000005;Explicabo fuga saepe atque pariatur aliquid quo at doloribus labore minima fugit.;Não informado;2025-07-23 23:15:00;Não informado;2025-07-24 20:15:00;Não informado
1302;1302;1036;NSQHF7VFYJ;8E7GNADL;209;5.521.908.267.710,00;2025-07-24 02:25:00;;1970-01-01 00:00:00.000000004;Architecto reiciendis repudiandae ratione repudiandae facere explicabo necessitatibus itaque autem deserunt consequuntur ullam officiis iure.;Não informado;2025-07-23 07:27:00;Não informado;2025-07-24 11:01:00;Não informado
2340;2340;521;R3I09GB2KB;6PKUHYGR;865;5.531.967.253.937,00;2025-07-24 03:00:00;;1970-01-01 00:00:00.000000004;Inventore itaque facere quasi eos enim adipisci suscipit dignissimos suscipit tempora sit.;Não informado;2025-07-23 08:24:00;Não informado;2025-07-23 21:57:00;Não informado
2349;2349;1324;R8HIPFKWX5;0Z1W0GM8;975;5.581.909.197.147,00;2025-07-24 05:10:00;;1970-01-01 00:00:00.000000005;Quam impedit quaerat sit est ipsam placeat veritatis culpa eveniet cumque veniam eaque magni assumenda repellat.;Não informado;2025-07-23 08:20:00;Não informado;2025-07-24 13:00:00;Não informado
19;19;1266;C41J2PVOGT;1S2XUBOY;650;5.511.949.086.469,00;2025-07-24 05:44:00;;1970-01-01 00:00:00.000000002;Doloremque inventore aliquam blanditiis repudiandae minima ut asperiores at officiis dolorem labore esse aperiam quam.;Não informado;2025-07-23 13:41:00;Não informado;2025-07-23 20:54:00;Não informado
1223;1223;421;BYC1Q34BQ9;IMZBXIJD;545;5.511.922.787.118,00;2025-07-24 10:38:00;;1970-01-01 00:00:00.000000004;Praesentium excepturi pariatur laboriosam dolores itaque dolorem nam atque maiores dicta similique.;Ea repudiandae asperiores reprehenderit voluptate esse.;2025-07-23 15:55:00;Não informado;2025-07-23 20:45:00;Não informado
2794;2794;156;YOQW8PYVA9;X6CWL3W2;157;5.541.908.744.777,00;2025-07-24 10:45:00;Não informado;1970-01-01 00:00:00.000000001;Suscipit labore delectus ad vero sunt reiciendis earum suscipit minima possimus voluptatum aliquid quam nesciunt delectus.;Reprehenderit accusantium repellat optio earum alias ipsum necessitatibus nemo.;2025-07-23 14:35:00;Não informado;2025-07-24 21:49:00;Não informado
1543;1543;1431;9J5N2KEVZ6;C96D8GY4;181;5.571.989.070.790,00;2025-07-24 13:44:00;Não informado;1970-01-01 00:00:00.000000006;Quidem repellat esse sint delectus cumque praesentium fugiat ullam.;Não informado;2025-07-24 09:13:00;Não informado;2025-07-24 12:50:00;Não informado
3266;3266;779;FYRQF92UJV;EY9YWIUS;429;5.511.991.652.945,00;2025-07-24 20:52:00;;1970-01-01 00:00:00.000000005;Incidunt dolorem a facilis aspernatur culpa mollitia sint at.;Não informado;2025-07-24 12:46:00;Não informado;2025-07-25 22:05:00;Não informado
836;836;1784;1CMDDQSFVP;H32UD9SP;282;5.541.954.622.258,00;2025-07-24 23:07:00;;1970-01-01 00:00:00.000000004;Ut inventore nisi aspernatur illum dolore id expedita voluptate.;Não informado;2025-07-24 16:03:00;Não informado;2025-07-24 17:27:00;Não informado
3757;3757;363;HD1H4KLW7L;IGD7I0YY;526;5.581.943.312.543,00;2025-07-25 03:56:00;;1970-01-01 00:00:00.000000002;Quis possimus excepturi voluptatibus omnis nemo esse nesciunt molestias explicabo molestias.;Itaque quibusdam tempore repudiandae ad.;2025-07-24 22:55:00;Não informado;2025-07-25 11:56:00;Não informado
349;349;664;M4IQ6VPXW1;MA32XJU7;946;5.561.939.987.592,00;2025-07-25 04:46:00;Não informado;1970-01-01 00:00:00.000000006;Ratione quos quaerat culpa impedit modi est consequatur eligendi beatae ex iste laborum id quaerat.;Não informado;2025-07-24 06:00:00;Não informado;2025-07-25 11:17:00;Não informado
3935;3935;352;FYIRCG6WLN;6QUUSGU6;88;5.541.942.060.064,00;2025-07-25 05:10:00;;1970-01-01 00:00:00.000000004;Commodi est odio omnis quae similique magni ea nostrum ratione quae commodi.;Não informado;2025-07-24 21:26:00;Não informado;2025-07-25 23:33:00;Não informado
1123;1123;669;L12SF5CMX0;UVTBNKJM;893;5.571.903.431.309,00;2025-07-25 08:23:00;;1970-01-01 00:00:00.000000004;Delectus molestias repudiandae rerum maiores dolorum est commodi accusamus.;Não informado;2025-07-25 03:53:00;Não informado;2025-07-26 05:24:00;Não informado
3304;3304;830;6SLA3JZVPY;51R8XBLM;454;5.511.976.798.250,00;2025-07-25 09:35:00;Não informado;1970-01-01 00:00:00.000000006;Eos magnam cumque ducimus beatae itaque cumque dolores porro.;Não informado;2025-07-24 12:30:00;Não informado;2025-07-25 00:11:00;Não informado
3360;3360;1683;XHZQ8IW3W8;WN8OB5PQ;890;5.581.916.933.938,00;2025-07-25 14:44:00;Não informado;1970-01-01 00:00:00.000000001;Mollitia impedit cumque eligendi dolor libero consectetur.;Não informado;2025-07-25 00:36:00;Não informado;2025-07-26 02:36:00;Não informado
2237;2237;1355;ZV6N0AYPI7;9MWS7H6V;618;5.521.983.233.965,00;2025-07-25 14:50:00;;1970-01-01 00:00:00.000000005;Aliquam laboriosam tenetur doloremque nam praesentium sit in rem enim molestiae adipisci cum sint libero.;Cumque doloribus ipsum consectetur illum ea doloribus molestias dignissimos modi deserunt.;2025-07-25 06:49:00;Não informado;2025-07-25 09:48:00;Não informado
2857;2857;670;J42VNVG7ZU;0V0NKJQ8;948;5.581.909.871.590,00;2025-07-25 14:53:00;;1970-01-01 00:00:00.000000004;Quibusdam nostrum minima placeat aut nam asperiores omnis nostrum quas ipsa et.;Não informado;2025-07-25 07:44:00;Não informado;2025-07-26 06:09:00;Não informado
